name,resource,tags,geometry,center_lat,center_lng
,gravel,"""type""=>""multipolygon"", ""landuse""=>""quarry"", ""operator""=>""Rohrdorfer Baustoffe Austria GmbH"", ""resource""=>""gravel""","POLYGON ((16.2370093 48.37248309984752, 16.2372746 48.37227879984758, 16.2374258 48.37222659984759, 16.2375784 48.37220939984759, 16.2384485 48.372352699847546, 16.2395153 48.372579099847506, 16.2397271 48.37270889984747, 16.239930099999995 48.372783799847454, 16.2400717 48.37275999984747, 16.2434923 48.37205569984763, 16.2445349 48.37446599984703, 16.2445129 48.37450969984704, 16.2445876 48.37477399984696, 16.2429711 48.37509909984688, 16.2429471 48.37512179984688, 16.243341000000004 48.37633469984659, 16.2433075 48.37634279984659, 16.243173299999995 48.376354099846566, 16.243187 48.376414899846566, 16.242692100000003 48.376409799846556, 16.2424993 48.37639229984658, 16.2423174 48.37635139984658, 16.2421292 48.376292999846584, 16.2419365 48.37622129984663, 16.2417854 48.37615469984662, 16.241645 48.37607069984664, 16.2415232 48.37598059984666, 16.241401399999997 48.3758740998467, 16.2411686 48.37565279984673, 16.2410437 48.375529899846775, 16.2409388 48.3754479998468, 16.2408108 48.37537219984683, 16.240638099999998 48.37529329984684, 16.2404361 48.37523179984685, 16.240107699999996 48.375179599846874, 16.239709799999996 48.37513969984686, 16.239587999999998 48.37496139984692, 16.2394369 48.37478829984697, 16.239174699999996 48.37454969984704, 16.2390699 48.37446159984703, 16.2389758 48.374366299847054, 16.23878 48.37405799984714, 16.2387399 48.37402419984715, 16.238673599999995 48.37400879984714, 16.2383081 48.37400369984715, 16.2382603 48.37399549984714, 16.2378983 48.37385319984719, 16.2377041 48.37363359984726, 16.237556199999997 48.373064599847396, 16.2370093 48.37248309984752), (16.2375858 48.37252689984751, 16.2375976 48.37255509984751, 16.2376457 48.37259909984751, 16.2376855 48.372633399847494, 16.237753099999995 48.37266859984748, 16.2378095 48.37269729984748, 16.237866 48.37272419984747, 16.2379023 48.37273299984746, 16.237900199999995 48.37275239984747, 16.2378618 48.37274869984746, 16.2378318 48.372750499847456, 16.2378116 48.37276119984746, 16.237797 48.372773699847464, 16.237796300000003 48.37279589984744, 16.2378235 48.37283199984744, 16.237855599999996 48.37285569984743, 16.237903 48.3729477998474, 16.237921799999995 48.3730227998474, 16.237936399999995 48.373044099847405, 16.237958 48.37304319984738, 16.2380145 48.37304039984739, 16.2380933 48.37305059984739, 16.2381665 48.37306269984738, 16.238195 48.37307559984737, 16.2382076 48.3730732998474, 16.2382285 48.373069099847385, 16.2382522 48.37307419984737, 16.2382919 48.37310429984738, 16.2383561 48.37313399984737, 16.2384272 48.37315109984737, 16.238464799999996 48.37317289984735, 16.2384952 48.37318539984736, 16.238652499999997 48.373328899847316, 16.2387508 48.37341249984729, 16.2388648 48.37349079984725, 16.2389946 48.37356139984725, 16.2390654 48.373527399847276, 16.239207 48.37343079984729, 16.2393131 48.3733314998473, 16.239317099999997 48.37326879984734, 16.2393249 48.37318519984736, 16.239281699999996 48.37314599984737, 16.2392777 48.37311209984739, 16.239258099999997 48.37305719984738, 16.2393131 48.37297619984741, 16.2393603 48.37287699984743, 16.2393603 48.37280379984744, 16.2393367 48.37272809984747, 16.239281699999996 48.37267839984749, 16.2390915 48.37265419984748, 16.238923500000002 48.37263389984749, 16.2387102 48.372594499847494, 16.2385143 48.372568999847495, 16.238205499999996 48.37252319984752, 16.237973399999998 48.372492199847535, 16.237849999999998 48.372496299847526, 16.2377782 48.37248889984753, 16.237716799999998 48.37247359984751, 16.237663199999997 48.37247499984753, 16.237626199999998 48.372493999847535, 16.2376088 48.37251579984753, 16.2375858 48.37252689984751), (16.239718799999995 48.373691099847235, 16.240484 48.37437649984705, 16.2402405 48.374877199846935, 16.2403566 48.374979799846926, 16.2409206 48.37512389984687, 16.2409614 48.37512899984688, 16.2409614 48.37511369984688, 16.240999699999996 48.375096799846865, 16.2410226 48.375111999846894, 16.2410532 48.375105299846894, 16.2411068 48.3749899998469, 16.241147699999996 48.37495269984692, 16.2411859 48.37482219984695, 16.2412012 48.374761199846965, 16.241244599999998 48.37472049984698, 16.2412268 48.37468659984699, 16.2412268 48.374640899846995, 16.2411808 48.37456969984702, 16.2411068 48.37449849984703, 16.2410864 48.374461199847055, 16.241037899999995 48.37443579984706, 16.241037899999995 48.374386599847064, 16.2410583 48.37435099984706, 16.2410966 48.37430019984707, 16.2411221 48.374222199847104, 16.2411323 48.37413239984713, 16.2410788 48.37399509984716, 16.241094099999998 48.373901899847176, 16.2408517 48.373649299847244, 16.2408899 48.37353909984728, 16.2409563 48.37355269984727, 16.2409588 48.3733780998473, 16.2407915 48.37308349984738, 16.2411323 48.3730187998474, 16.2415396 48.37346589984729, 16.242170900000005 48.37345269984728, 16.243117499999997 48.37320519984734, 16.243417599999997 48.373621699847234, 16.243579900000004 48.373621699847234, 16.243642499999996 48.373623699847265, 16.243709400000004 48.373644399847244, 16.243876499999995 48.37392469984717, 16.243922 48.37405689984714, 16.2439251 48.374223599847106, 16.2442292 48.374753899846965, 16.2443683 48.374630699847, 16.243366899999998 48.372572999847506, 16.2432697 48.372501899847514, 16.2431973 48.37245869984754, 16.2430687 48.37244339984755, 16.2428726 48.37250319984753, 16.2424196 48.37258249984751, 16.2422358 48.372592299847504, 16.2414688 48.37269779984745, 16.241411799999998 48.37268379984747, 16.2411416 48.372743099847455, 16.2409976 48.37282419984745, 16.240589899999996 48.37289189984742, 16.2405056 48.372934399847416, 16.240460099999996 48.372979599847405, 16.2403111 48.3730206998474, 16.240215 48.37307779984737, 16.2399463 48.37326359984733, 16.2399435 48.37330229984732, 16.239917799999997 48.37332359984732, 16.239842999999997 48.373331999847316, 16.2397674 48.373364199847295, 16.239769499999998 48.37341569984729, 16.239739399999998 48.373436499847294, 16.239718799999995 48.373691099847235), (16.241149499999995 48.375272799846854, 16.2412014 48.37527929984685, 16.2412199 48.375257199846864, 16.2412594 48.37524569984686, 16.241350699999998 48.37509239984688, 16.2414112 48.37495229984692, 16.241442 48.37482769984694, 16.2414408 48.37473009984697, 16.241419799999996 48.37470629984697, 16.2413532 48.374676799847, 16.2413408 48.37477929984697, 16.2413211 48.37488499984693, 16.241258099999996 48.375071899846894, 16.241166799999995 48.37523749984684, 16.241149499999995 48.375272799846854))",48.37413492728021,16.241356838243465
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((13.548893399999999 48.34112549985522, 13.549403299999998 48.341086799855226, 13.549566499999997 48.341262199855166, 13.549976699999998 48.34140379985514, 13.5498101 48.34164619985508, 13.549023099999998 48.34164639985507, 13.548893399999999 48.34112549985522))",48.34139857550001,13.549373187839537
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((13.800624899999999 48.17251459989622, 13.8017675 48.17171859989644, 13.801906999999998 48.171770399896424, 13.8021859 48.17157899989646, 13.802345499999998 48.17163669989646, 13.8025359 48.17153029989648, 13.802920799999999 48.17166359989645, 13.803341899999998 48.171854999896404, 13.803401199999998 48.171882099896386, 13.8034464 48.171902699896386, 13.8024999 48.172498499896236, 13.8024468 48.17267189989621, 13.802814799999998 48.17295269989615, 13.802800899999998 48.17296689989614, 13.802788399999999 48.17297969989613, 13.801882799999998 48.17282039989616, 13.8012713 48.17265409989622, 13.8011425 48.1726665998962, 13.800624899999999 48.17251459989622))",48.172225893181604,13.802081214316557
,gravel,"""landuse""=>""quarry"", ""website""=>""https://www.stummer.cc/"", ""operator""=>""Stummer GmbH"", ""resource""=>""gravel""","POLYGON ((13.5730795 47.64860830001994, 13.573269499999999 47.648241000020015, 13.5736799 47.64800570002008, 13.574390599999997 47.64781180002012, 13.575131899999999 47.64789430002011, 13.575407599999998 47.648092400020076, 13.5753034 47.64842260001998, 13.5750645 47.648567000019945, 13.575131899999999 47.648855900019896, 13.5752115 47.64903750001983, 13.574972599999999 47.64921910001981, 13.574445700000002 47.64930990001978, 13.5743171 47.64927690001979, 13.573869899999998 47.64910360001982, 13.5734165 47.64904580001984, 13.5731347 47.64886420001988, 13.5730795 47.64860830001994))",47.64854051458779,13.574280131702478
,gravel,"""landuse""=>""quarry"", ""website""=>""http://stadler-kies.at/mobile/index.html"", ""operator""=>""STADLER Ges.m.b.H. u. Co. KG"", ""resource""=>""gravel""","POLYGON ((13.571100699999999 47.649487400019716, 13.571462199999997 47.64921500001981, 13.5722035 47.64910360001982, 13.572969299999999 47.64932230001978, 13.5733859 47.649561700019724, 13.5736248 47.64988770001965, 13.5738086 47.650135300019585, 13.573453299999999 47.65032520001954, 13.572675199999999 47.65041190001953, 13.57213 47.65039950001953, 13.5717501 47.65024260001956, 13.5713764 47.64995790001963, 13.5711436 47.64973910001968, 13.571100699999999 47.649487400019716))",47.64978922551683,13.57240195001871
Steinbruch Anzenaukogl,gravel,"""name""=>""Steinbruch Anzenaukogl"", ""source""=>""local knowledge;local community;Marktgemeinde Bad Goisern;http://www.erdarbeiten-strobl.at/"", ""landuse""=>""quarry"", ""website""=>""http://www.erdarbeiten-strobl.at/"", ""operator""=>""Erdbau & Transporte Strobl David"", ""resource""=>""gravel""","POLYGON ((13.621742899999997 47.66479990001623, 13.622453699999998 47.66416260001638, 13.6249993 47.66484970001622, 13.623629500000002 47.666033200015946, 13.622170799999997 47.665277700016105, 13.622099699999998 47.665068600016156, 13.621742899999997 47.66479990001623))",47.66503033859948,13.623284201388904
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((13.564732899999997 47.791014299987005, 13.564771999999998 47.79080439998705, 13.5649412 47.790699399987076, 13.565488 47.7906731999871, 13.566034699999998 47.790731499987075, 13.5666597 47.79068199998707, 13.5679368 47.79093109998703, 13.5681216 47.79093479998703, 13.5685605 47.79076939998708, 13.5689147 47.79080899998705, 13.5690061 47.79084739998704, 13.569826499999998 47.79056819998711, 13.5708448 47.790946999987014, 13.5711031 47.791393299986915, 13.5713105 47.792015399986774, 13.571335999999999 47.792599999986635, 13.571268199999999 47.79296199998655, 13.571303099999998 47.79339359998646, 13.571227399999998 47.79369609998637, 13.570539699999998 47.793994299986316, 13.5698588 47.79414979998627, 13.568946599999999 47.79418109998627, 13.5688355 47.794144099986255, 13.5683589 47.793985599986314, 13.567779399999997 47.79354199998642, 13.5674232 47.79305289998654, 13.566409300000002 47.792070299986754, 13.5661063 47.79189559998679, 13.565963599999998 47.79169479998685, 13.565696299999999 47.79150409998688, 13.565461999999998 47.791232999986946, 13.564732899999997 47.791014299987005))",47.792205504718964,13.568777648554846
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((13.6245953 47.84005729997553, 13.624667299999999 47.839815999975585, 13.6249969 47.839417799975664, 13.625446299999998 47.839160299975745, 13.6261535 47.83920859997574, 13.6264771 47.83931719997571, 13.626816599999998 47.83960739997565, 13.626759 47.839348699975695, 13.626968299999998 47.83919389997573, 13.6266947 47.838967099975775, 13.626968299999998 47.83876539997583, 13.627054099999999 47.83853859997589, 13.627483199999999 47.83871859997585, 13.6280894 47.8393738999757, 13.628245 47.839730399975615, 13.6280894 47.8397807999756, 13.628067999999999 47.840166099975505, 13.6274965 47.83992379997556, 13.627677699999998 47.84024889997549, 13.627625399999998 47.84045859997544, 13.627559699999999 47.84017959997552, 13.627316899999999 47.8401984999755, 13.6272486 47.84048559997543, 13.6272265 47.8406289999754, 13.627076799999998 47.840815099975345, 13.626715900000002 47.84084639997535, 13.625562199999997 47.84071459997538, 13.6247704 47.84065099997538, 13.6246313 47.84040729997545, 13.6245953 47.84005729997553))",47.83986769744041,13.626391205469059
,stone,"""landuse""=>""quarry"", ""resource""=>""stone""","POLYGON ((13.3238862 47.55410670004145, 13.3248172 47.553711100041546, 13.325278599999999 47.55356630004159, 13.325702399999999 47.55345040004161, 13.326641900000002 47.55342070004161, 13.327305699999998 47.55326580004164, 13.3267519 47.553575400041595, 13.326870000000001 47.55401320004147, 13.326308 47.554188800041445, 13.325824399999998 47.554502700041375, 13.3253188 47.55460300004134, 13.325042999999999 47.554632000041344, 13.324706999999998 47.55463300004135, 13.32451 47.55465200004133, 13.324264499999998 47.554526800041344, 13.3240544 47.55427620004141, 13.3238862 47.55410670004145))",47.554017598048006,13.325474948721022
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((12.984621899999999 48.20628059988806, 12.984649199999998 48.20625109988808, 12.9846736 48.20619749988807, 12.984690699999998 48.20618879988809, 12.984722999999999 48.2061724998881, 12.9847809 48.2061554998881, 12.9848371 48.206136199888086, 12.9848797 48.20611919988811, 12.984963099999998 48.20609989988811, 12.9850176 48.20607609988811, 12.985070399999998 48.206031799888116, 12.985114699999999 48.20600449988811, 12.9852135 48.205978399888124, 12.985297 48.20595689988813, 12.985358299999998 48.20594099988815, 12.9853668 48.205911499888145, 12.985439999999999 48.20588309988816, 12.9855082 48.205853599888144, 12.985574599999998 48.20582289988818, 12.9856206 48.20580019988816, 12.9856598 48.20578199988818, 12.9856904 48.20578319988818, 12.985744900000002 48.20577299988818, 12.9857858 48.20578199988818, 12.985840299999998 48.2057853998882, 12.985881199999998 48.20578319988818, 12.9858982 48.20576839988817, 12.9858863 48.205751399888186, 12.9858573 48.20573319988819, 12.985768799999999 48.20572069988821, 12.9856819 48.20572759988822, 12.9855474 48.205749099888195, 12.985510499999998 48.205758599888185, 12.9854778 48.205698699888195, 12.985781299999998 48.2052738998883, 12.986407100000001 48.20486149988839, 12.987016599999999 48.20512759988835, 12.987805799999999 48.20505449988835, 12.9883125 48.20497669988837, 12.988310099999998 48.20483659988841, 12.988445599999999 48.20472609988842, 12.988608999999999 48.20474789988843, 12.988788800000002 48.20512919988834, 12.9887515 48.20541709988825, 12.9888215 48.20573139988818, 12.988989599999998 48.20601459988812, 12.988044 48.20620449988807, 12.9878688 48.20637409988804, 12.9874042 48.20624649988806, 12.9871146 48.2069031998879, 12.986330300000002 48.20682319988794, 12.9861363 48.20679429988792, 12.9861643 48.20672419988794, 12.9861175 48.206507499888, 12.985992699999999 48.20655449988801, 12.9857455 48.20672959988795, 12.985582900000002 48.20678799988794, 12.985410100000001 48.20671489988794, 12.985216999999999 48.20665199988797, 12.9851411 48.20663409988798, 12.985142399999999 48.206565299888, 12.985067299999999 48.20650179988801, 12.9848407 48.20639459988803, 12.984655999999998 48.20633399988805, 12.984632099999999 48.20631129988807, 12.9846279 48.20629849988807, 12.984621899999999 48.20628059988806))",48.205846052325185,12.986925846682038
Kies,gravel,"""name""=>""Kies"", ""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((12.4268215 47.724568600002435, 12.427120799999999 47.72438120000249, 12.431000199999998 47.72538880000227, 12.431115699999998 47.72555550000221, 12.4320473 47.726467800002006, 12.431988799999997 47.726682000001965, 12.4304399 47.72670900000195, 12.429142899999999 47.72671430000194, 12.4286276 47.72659090000197, 12.4269775 47.72499790000234, 12.4268215 47.724568600002435))",47.72572671774111,12.429366730284988
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((12.2422701 47.72037150000341, 12.242429399999999 47.71996420000352, 12.2428356 47.72005000000348, 12.2425648 47.72038220000342, 12.2422701 47.72037150000341))",47.72017874159106,12.242527952731596
,gravel,"""landuse""=>""quarry"", ""operator""=>""MUT Kufstein"", ""resource""=>""gravel""","POLYGON ((12.3580749 47.65269850001901, 12.358113599999998 47.65254990001903, 12.358447 47.652251000019106, 12.3587101 47.65202730001916, 12.359123099999998 47.652029400019174, 12.359303899999999 47.65201580001917, 12.359609399999998 47.651948100019176, 12.359942599999998 47.65190700001917, 12.3602979 47.65195420001917, 12.3604814 47.65197840001916, 12.360647 47.651950800019165, 12.3611926 47.65175250001923, 12.3614052 47.651609700019236, 12.3615276 47.651526100019254, 12.361728099999999 47.65132540001932, 12.361828 47.65132620001932, 12.361881399999998 47.651323900019314, 12.362012999999997 47.65143300001928, 12.3617061 47.65194160001917, 12.361726599999999 47.652167800019114, 12.361776999999998 47.6522318000191, 12.3620212 47.65216800001913, 12.3622108 47.65237220001907, 12.3628147 47.65255250001904, 12.363375799999998 47.65253940001904, 12.3635991 47.652814400018976, 12.3631647 47.65326500001887, 12.3630873 47.65363760001879, 12.362893399999999 47.6539898000187, 12.362576199999998 47.65435760001863, 12.3624204 47.6544076000186, 12.3622846 47.65441520001862, 12.3620718 47.65435120001864, 12.3619271 47.65425270001864, 12.361611099999998 47.65411730001867, 12.361239 47.65399590001869, 12.3608814 47.6539639000187, 12.3608603 47.65387700001873, 12.360726899999998 47.65384660001873, 12.360450599999998 47.65378270001876, 12.359915799999998 47.6536189000188, 12.359988699999999 47.653577500018784, 12.360228299999998 47.653164400018895, 12.3603375 47.65295780001894, 12.3604487 47.65270860001901, 12.3604027 47.65269440001901, 12.3597932 47.65296040001893, 12.3589891 47.653340300018854, 12.3587605 47.65328070001886, 12.358352799999999 47.653070500018906, 12.358210699999999 47.65298820001893, 12.358122799999999 47.652893500018955, 12.3580749 47.65269850001901))",47.65291164733918,12.361021260776408
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((12.3486167 47.597758700031555, 12.3486315 47.59771260003156, 12.3486744 47.597672800031575, 12.348766899999998 47.59764110003157, 12.348878199999998 47.59764290003157, 12.3489775 47.59768910003158, 12.349010999999999 47.59773880003157, 12.3490526 47.59782200003152, 12.3490526 47.59792060003151, 12.349015 47.59800830003147, 12.348872899999998 47.59803000003151, 12.3487777 47.597973000031516, 12.3486972 47.597908800031526, 12.3486382 47.59783380003153, 12.3486167 47.597758700031555))",47.59782547949753,12.348849002244155
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((11.311150999999999 47.26662540010507, 11.311222599999999 47.26649810010509, 11.311660999999999 47.26647980010508, 11.3121576 47.2665193001051, 11.3131908 47.266779200105056, 11.313692 47.267010300105, 11.3145114 47.267296200104916, 11.313799 47.26740340010492, 11.313289400000002 47.267205000104944, 11.3127878 47.26721590010494, 11.3125196 47.267179500104945, 11.311554 47.26661350010506, 11.3113466 47.26662690010507, 11.311150999999999 47.26662540010507))",47.26692958980494,11.312812954206901
,stone,"""landuse""=>""quarry"", ""resource""=>""stone""","POLYGON ((11.7431251 47.06151420014855, 11.7434029 47.061268400148606, 11.7437214 47.06127030014859, 11.743905199999999 47.061443300148575, 11.7443174 47.06160320014855, 11.7445202 47.06144010014857, 11.7448284 47.06150500014855, 11.7452719 47.06170320014851, 11.7453548 47.0618636001485, 11.745506499999998 47.061982200148464, 11.745001599999998 47.06211470014843, 11.7450221 47.06235310014839, 11.7453312 47.06252690014834, 11.745713499999999 47.06277930014829, 11.745340600000002 47.06297160014825, 11.745166199999998 47.062831900148275, 11.744830599999998 47.06265950014831, 11.744654599999999 47.062563100148346, 11.7445593 47.062508400148346, 11.7443062 47.062434000148365, 11.7440742 47.062325800148386, 11.7438244 47.06208270014844, 11.743659199999998 47.06190920014847, 11.7435222 47.0618213001485, 11.743376999999999 47.0617617001485, 11.743248399999999 47.061774800148505, 11.743141700000002 47.06165550014851, 11.7431251 47.06151420014855))",47.061989226916964,11.744444619584185
Schottergrube Scholl,stone,"""name""=>""Schottergrube Scholl"", ""landuse""=>""quarry"", ""operator""=>""Scholl Erdbau & Transporte"", ""resource""=>""stone""",POINT (11.0098008 47.324215600092565),47.324215600092565,11.0098008
,gravel,"""type""=>""multipolygon"", ""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((9.9256576 47.345517500087915, 9.9256827 47.34544780008793, 9.9258045 47.345181600087976, 9.925929700000001 47.34441490008814, 9.926671 47.34456150008811, 9.9269775 47.344631800088116, 9.927524 47.344743500088065, 9.927414 47.344926400088035, 9.9273318 47.345182000087966, 9.9273925 47.34546530008792, 9.9268669 47.345474100087905, 9.9256576 47.345517500087915), (9.926051299999997 47.34530440008796, 9.9261127 47.34537110008793, 9.926490699999999 47.345375000087934, 9.9265578 47.34474250008808, 9.9264189 47.344707900088096, 9.926280099999998 47.3446972000881, 9.926185199999999 47.34486180008805, 9.926129 47.34487810008805, 9.9261152 47.345000000088014, 9.926051299999997 47.34530440008796))",47.345020845012186,9.926609236920156
Kieswerk,gravel,"""name""=>""Kieswerk"", ""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((9.8788806 47.40382860007508, 9.8789111 47.40373940007508, 9.878976800000002 47.403724000075094, 9.8790841 47.4037221000751, 9.879371 47.40392490007506, 9.879859899999998 47.40394730007503, 9.8803042 47.40396770007505, 9.8806062 47.40400260007502, 9.8807122 47.404066200075015, 9.880778699999999 47.40414440007501, 9.881087099999998 47.40455120007492, 9.8813007 47.40487230007484, 9.881341699999998 47.40512200007478, 9.8808106 47.40532780007476, 9.8804749 47.40540410007471, 9.880131499999997 47.40537710007472, 9.8800544 47.40534950007475, 9.8797734 47.405225000074765, 9.879678099999998 47.40517450007477, 9.8795529 47.40510790007479, 9.879273499999998 47.40483550007485, 9.8791529 47.40469790007488, 9.879078399999997 47.40459400007491, 9.878928099999998 47.404310300074975, 9.8788806 47.40382860007508))",47.40460150976994,9.88008772752388
Serpentinsteinbruch,stone,"""name""=>""Serpentinsteinbruch"", ""landuse""=>""quarry"", ""resource""=>""stone""","POLYGON ((12.332735699999999 47.02452570015621, 12.332757399999998 47.024481300156225, 12.3328354 47.02444820015626, 12.332924900000002 47.02442120015623, 12.333019499999999 47.02437590015624, 12.333084699999999 47.02431230015625, 12.333101299999997 47.024235600156274, 12.3331026 47.0241110001563, 12.3330348 47.023882700156356, 12.3330323 47.02383560015635, 12.333048899999998 47.02378240015637, 12.333154999999998 47.02364560015639, 12.3331946 47.0235846001564, 12.3332227 47.02350790015642, 12.333241899999999 47.023376400156444, 12.333281499999998 47.023139300156494, 12.3332913 47.022948600156525, 12.334089099999998 47.022919200156544, 12.3340476 47.02347290015642, 12.3343436 47.023571500156415, 12.3346151 47.02368020015639, 12.334758199999998 47.02390330015635, 12.334882 47.023929700156344, 12.3350839 47.024029000156304, 12.3353192 47.02421030015628, 12.3353754 47.02434800015625, 12.3352655 47.02447000015623, 12.335109499999998 47.024621600156195, 12.334971499999998 47.02476800015615, 12.334833399999999 47.024914400156135, 12.334782299999999 47.02498060015613, 12.3347184 47.025080000156095, 12.334636500000002 47.02522630015606, 12.3345394 47.02532920015606, 12.3343323 47.02529430015606, 12.334235199999998 47.02516880015608, 12.3338606 47.02516620015608, 12.333700799999999 47.02517410015608, 12.3336523 47.02514880015609, 12.333679099999998 47.02505380015611, 12.333698299999998 47.024964100156126, 12.3336753 47.02491350015612, 12.333610099999998 47.02491350015612, 12.333503999999998 47.02494140015613, 12.333380000000002 47.02497360015613, 12.3332713 47.02501550015611, 12.3331616 47.02501390015611, 12.3330722 47.02488940015615, 12.332943799999999 47.024771400156176, 12.332881399999998 47.02477060015615, 12.3328469 47.024704400156175, 12.3327856 47.0245989001562, 12.332735699999999 47.02452570015621))",47.024210603320405,12.333983557727171
,gravel,"""landuse""=>""quarry"", ""resource""=>""gravel""","POLYGON ((11.784652699999999 47.39857330007624, 11.7846655 47.398467700076246, 11.784747299999998 47.39843480007627, 11.7848982 47.39859580007624, 11.7850133 47.398753300076216, 11.784982 47.39878300007619, 11.7849161 47.39876720007621, 11.7847601 47.39862180007623, 11.784698699999998 47.398611400076234, 11.784652699999999 47.39857330007624))",47.39860409892185,11.784816416304077
Schotterwerk Weiße Riese Assling,gravel,"""name""=>""Schotterwerk Weiße Riese Assling"", ""email""=>""office@dietrichkies.at"", ""phone""=>""+43 4852 68102"", ""landuse""=>""quarry"", ""website""=>""https://dietrichkies.at/"", ""operator""=>""Dietrich Kies"", ""resource""=>""gravel""","POLYGON ((12.642191599999999 46.77885540020557, 12.6422178 46.77869330020559, 12.6422913 46.77862710020562, 12.6423094 46.77852990020563, 12.642509 46.77854430020563, 12.6427486 46.77850980020563, 12.6436758 46.77750750020583, 12.6436992 46.77739530020586, 12.644314799999998 46.77699080020594, 12.645257199999998 46.77572160020618, 12.6453075 46.775252600206265, 12.6448452 46.774480200206405, 12.644544799999998 46.77423770020647, 12.6448928 46.77398330020652, 12.646098999999998 46.77400490020653, 12.6463953 46.77417060020649, 12.6467137 46.774188300206475, 12.647104699999998 46.774378700206455, 12.647235099999998 46.774938200206336, 12.646574599999997 46.775176200206275, 12.646192300000001 46.77597370020613, 12.645766499999999 46.77644390020605, 12.646531199999998 46.777170000205885, 12.647226399999997 46.77779480020578, 12.647321999999999 46.77815190020569, 12.6468178 46.77845350020564, 12.6467224 46.77906980020552, 12.6450742 46.779311100205476, 12.6451594 46.779366800205466, 12.644595899999999 46.77935860020548, 12.6439192 46.77941430020545, 12.6435923 46.77938510020547, 12.6431649 46.779362500205444, 12.642508099999999 46.77923810020549, 12.6425721 46.779164300205515, 12.642399499999998 46.779108700205505, 12.6422176 46.77911060020552, 12.642191599999999 46.77885540020557))",46.777249740734675,12.645182857565985
Kieswerk Leisach,gravel,"""name""=>""Kieswerk Leisach"", ""email""=>""office@dietrichkies.at"", ""phone""=>""+43 4852 68102"", ""source""=>""GeoImage.at"", ""landuse""=>""quarry"", ""website""=>""https://dietrichkies.at/"", ""operator""=>""Dietrich Kies"", ""resource""=>""gravel""","POLYGON ((12.7087353 46.788782900203614, 12.708759299999999 46.788626800203666, 12.709185300000001 46.7883269002037, 12.709557299999998 46.78824880020373, 12.709827199999998 46.78833100020372, 12.7105352 46.78773120020384, 12.7104872 46.78763670020384, 12.710217199999999 46.78747650020387, 12.7102592 46.78730810020391, 12.7106972 46.786991800203985, 12.710829199999997 46.78669600020403, 12.711666600000001 46.78655120020407, 12.711767599999998 46.786720400204025, 12.712233599999998 46.78651280020405, 12.7126828 46.78646280020408, 12.712974699999998 46.786374400204096, 12.712752999999998 46.78617830020414, 12.712800699999999 46.786120600204136, 12.7129775 46.78600920020417, 12.713074 46.785821300204205, 12.713412699999997 46.78609370020414, 12.7134913 46.78646280020408, 12.7137871 46.786318000204105, 12.7145191 46.78635090020411, 12.7156337 46.78711910020395, 12.7160817 46.787922500203784, 12.715409699999999 46.78800280020378, 12.715249699999998 46.788389900203704, 12.714865699999999 46.78869660020365, 12.713137799999998 46.788090400203764, 12.712668499999998 46.78849210020368, 12.7126792 46.788762300203636, 12.7123058 46.789332000203515, 12.7120269 46.78954260020346, 12.711420499999997 46.7898578002034, 12.7109725 46.79002580020338, 12.7108862 46.790118600203364, 12.7107121 46.79007540020338, 12.7104482 46.789967700203384, 12.710294499999998 46.789871200203415, 12.710218699999999 46.789842300203404, 12.710281199999999 46.78990820020341, 12.710439799999998 46.79001480020338, 12.7105788 46.790107100203365, 12.710726099999999 46.790175300203366, 12.7108862 46.79022050020335, 12.7109704 46.79023400020335, 12.711015299999998 46.790276200203344, 12.710933899999999 46.79031850020331, 12.710751399999998 46.790347400203316, 12.710644699999998 46.79031470020333, 12.710495800000002 46.79035820020331, 12.7102028 46.79037510020331, 12.7095892 46.79040480020332, 12.709769299999998 46.79015170020336, 12.7094473 46.79004770020339, 12.709017299999998 46.78974820020345, 12.7088613 46.789583900203475, 12.708811599999999 46.78948050020348, 12.708816300000002 46.789377000203494, 12.7088253 46.78914030020354, 12.7088793 46.78898830020359, 12.7087353 46.788782900203614))",46.78809363189675,12.7121292193784
